1.548499999999999943e+02,1.536500000000000057e+02,1.539900000000000091e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,6.904500000000000171e+01,1.539799999999999613e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.539900000000000091e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.539900000000000091e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,6.904999999999999716e+01,6.903000000000000114e+01,6.904999999999999716e+01,6.904000000000000625e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539900000000000091e+02,1.539799999999999613e+02,1.539900000000000091e+02,1.539799999999999613e+02,1.539900000000000091e+02,1.539799999999999613e+02,1.539900000000000091e+02,1.536500000000000057e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.536500000000000057e+02,1.539900000000000091e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,6.904999999999999716e+01,6.903000000000000114e+01,1.539699999999999989e+02,1.536500000000000057e+02,1.539699999999999989e+02,1.536500000000000057e+02,1.539699999999999989e+02,1.539699999999999989e+02,1.536500000000000057e+02,1.539699999999999989e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539600000000000080e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539600000000000080e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539600000000000080e+02,1.548499999999999943e+02,1.539600000000000080e+02,1.548499999999999943e+02
1.539900000000000091e+02,1.539799999999999613e+02,1.539900000000000091e+02,1.539799999999999613e+02,1.539900000000000091e+02,1.536500000000000057e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.536500000000000057e+02,1.539900000000000091e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,6.904999999999999716e+01,6.903000000000000114e+01,1.539699999999999989e+02,1.536500000000000057e+02,1.539699999999999989e+02,1.536500000000000057e+02,1.539699999999999989e+02,1.539699999999999989e+02,1.536500000000000057e+02,1.539699999999999989e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539600000000000080e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539600000000000080e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.539600000000000080e+02,1.548499999999999943e+02,1.539600000000000080e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.540000000000000000e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539900000000000091e+02,1.548499999999999943e+02,1.539799999999999613e+02,6.904999999999999716e+01,6.903000000000000114e+01,2.895499999999999829e+01,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.539900000000000091e+02,1.539699999999999989e+02,1.539900000000000091e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,6.904999999999999716e+01
1.536500000000000057e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.540000000000000000e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539900000000000091e+02,1.548499999999999943e+02,1.539799999999999613e+02,6.904999999999999716e+01,6.903000000000000114e+01,2.895499999999999829e+01,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539699999999999989e+02,1.539900000000000091e+02,1.539699999999999989e+02,1.539900000000000091e+02,1.539799999999999613e+02,1.548499999999999943e+02,1.539799999999999613e+02,6.904999999999999716e+01,6.903000000000000114e+01,6.904999999999999716e+01,6.903000000000000114e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539799999999999613e+02,1.548499999999999943e+02,1.539399999999999977e+02,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539799999999999613e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539699999999999989e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,2.896000000000000085e+01,2.894999999999999929e+01,6.904999999999999716e+01,6.903000000000000114e+01,6.904999999999999716e+01,6.903000000000000114e+01,6.904000000000000625e+01,6.903000000000000114e+01,6.904000000000000625e+01,6.903000000000000114e+01,6.904000000000000625e+01,6.903000000000000114e+01,1.548499999999999943e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539000000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.538799999999999955e+02,1.548499999999999943e+02,1.539000000000000057e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539399999999999977e+02
6.903000000000000114e+01,6.904999999999999716e+01,6.903000000000000114e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539799999999999613e+02,1.548499999999999943e+02,1.539399999999999977e+02,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539799999999999613e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539699999999999989e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,2.896000000000000085e+01,2.894999999999999929e+01,6.904999999999999716e+01,6.903000000000000114e+01,6.904999999999999716e+01,6.903000000000000114e+01,6.904000000000000625e+01,6.903000000000000114e+01,6.904000000000000625e+01,6.903000000000000114e+01,6.904000000000000625e+01,6.903000000000000114e+01,1.548499999999999943e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539000000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.538799999999999955e+02,1.548499999999999943e+02,1.539000000000000057e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539600000000000080e+02,6.904999999999999716e+01,6.903000000000000114e+01,6.904999999999999716e+01,6.903000000000000114e+01,1.539749999999999943e+02,6.904999999999999716e+01,6.903000000000000114e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.895499999999999829e+01,2.895499999999999829e+01,2.895499999999999829e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539699999999999989e+02,1.539799999999999613e+02,1.539600000000000080e+02,2.896999999999999886e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539600000000000080e+02,2.895499999999999829e+01,2.896999999999999886e+01,2.894999999999999929e+01,6.904999999999999716e+01,6.903000000000000114e+01,1.539600000000000080e+02,1.548499999999999943e+02
1.548499999999999943e+02,1.539600000000000080e+02,6.904999999999999716e+01,6.903000000000000114e+01,6.904999999999999716e+01,6.903000000000000114e+01,1.539749999999999943e+02,6.904999999999999716e+01,6.903000000000000114e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.895499999999999829e+01,2.895499999999999829e+01,2.895499999999999829e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539699999999999989e+02,1.539799999999999613e+02,1.539600000000000080e+02,2.896999999999999886e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539600000000000080e+02,2.895499999999999829e+01,2.896999999999999886e+01,2.894999999999999929e+01,6.904999999999999716e+01,6.903000000000000114e+01,1.539600000000000080e+02,1.548499999999999943e+02,1.539600000000000080e+02,2.896999999999999886e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896999999999999886e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539600000000000080e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539699999999999989e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,6.903000000000000114e+01,6.903000000000000114e+01,6.904999999999999716e+01,6.901999999999999602e+01,6.904000000000000625e+01,6.901999999999999602e+01,6.904000000000000625e+01,6.901999999999999602e+01,6.903000000000000114e+01,6.901999999999999602e+01,6.903000000000000114e+01,6.901000000000001933e+01,6.904000000000000625e+01,6.901000000000001933e+01,6.903000000000000114e+01,6.901000000000001933e+01,6.903000000000000114e+01,6.901000000000001933e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539399999999999977e+02,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,6.903000000000000114e+01,6.901999999999999602e+01,6.903000000000000114e+01,6.901999999999999602e+01
1.539600000000000080e+02,2.896999999999999886e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896999999999999886e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539600000000000080e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539699999999999989e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,6.903000000000000114e+01,6.903000000000000114e+01,6.904999999999999716e+01,6.901999999999999602e+01,6.904000000000000625e+01,6.901999999999999602e+01,6.904000000000000625e+01,6.901999999999999602e+01,6.903000000000000114e+01,6.901999999999999602e+01,6.903000000000000114e+01,6.901000000000001933e+01,6.904000000000000625e+01,6.901000000000001933e+01,6.903000000000000114e+01,6.901000000000001933e+01,6.903000000000000114e+01,6.901000000000001933e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539399999999999977e+02,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,6.903000000000000114e+01,6.901999999999999602e+01,6.903000000000000114e+01,6.901999999999999602e+01,1.539600000000000080e+02,1.539399999999999977e+02,1.539600000000000080e+02,1.539399999999999977e+02,1.539600000000000080e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539499999999999602e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539199999999999875e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.539499999999999602e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,2.896000000000000085e+01,2.894999999999999929e+01,6.902500000000001990e+01,1.539600000000000080e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,2.895499999999999829e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539600000000000080e+02,1.539199999999999875e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539199999999999875e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.539699999999999989e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02
1.539600000000000080e+02,1.539399999999999977e+02,1.539600000000000080e+02,1.539399999999999977e+02,1.539600000000000080e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539499999999999602e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539399999999999977e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539199999999999875e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.539499999999999602e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,2.896000000000000085e+01,2.894999999999999929e+01,6.902500000000001990e+01,1.539600000000000080e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,2.895499999999999829e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539600000000000080e+02,1.539199999999999875e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539199999999999875e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539399999999999977e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.539699999999999989e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.539799999999999613e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.539600000000000080e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539499999999999602e+02,1.539699999999999989e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539499999999999602e+02,6.903000000000000114e+01,6.901000000000001933e+01,1.539699999999999989e+02,1.539499999999999602e+02,1.539699999999999989e+02,1.539499999999999602e+02,1.539699999999999989e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539499999999999602e+02,2.895499999999999829e+01,2.895499999999999829e+01,1.539499999999999602e+02,1.548499999999999943e+02,1.539499999999999602e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.539600000000000080e+02,1.539300000000000068e+02,1.539600000000000080e+02,1.539300000000000068e+02,1.539600000000000080e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.539499999999999602e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02
1.539799999999999613e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.539600000000000080e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539499999999999602e+02,1.539699999999999989e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539499999999999602e+02,6.903000000000000114e+01,6.901000000000001933e+01,1.539699999999999989e+02,1.539499999999999602e+02,1.539699999999999989e+02,1.539499999999999602e+02,1.539699999999999989e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539499999999999602e+02,2.895499999999999829e+01,2.895499999999999829e+01,1.539499999999999602e+02,1.548499999999999943e+02,1.539499999999999602e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.539600000000000080e+02,1.539300000000000068e+02,1.539600000000000080e+02,1.539300000000000068e+02,1.539600000000000080e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.539499999999999602e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02,2.896000000000000085e+01,2.894999999999999929e+01,6.903000000000000114e+01,6.900000000000000000e+01,6.901999999999999602e+01,6.900000000000000000e+01,6.903000000000000114e+01,6.900000000000000000e+01,6.903000000000000114e+01,6.900000000000000000e+01,1.539499999999999602e+02,1.539300000000000068e+02,1.539300000000000068e+02,1.539499999999999602e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02,6.903000000000000114e+01,6.900000000000000000e+01,1.539350000000000023e+02,1.548499999999999943e+02,1.539099999999999966e+02,6.901999999999999602e+01,6.900000000000000000e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539399999999999977e+02,1.539099999999999966e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.539499999999999602e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02
2.896000000000000085e+01,2.894999999999999929e+01,6.903000000000000114e+01,6.900000000000000000e+01,6.901999999999999602e+01,6.900000000000000000e+01,6.903000000000000114e+01,6.900000000000000000e+01,6.903000000000000114e+01,6.900000000000000000e+01,1.539499999999999602e+02,1.539300000000000068e+02,1.539300000000000068e+02,1.539499999999999602e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02,6.903000000000000114e+01,6.900000000000000000e+01,1.539350000000000023e+02,1.548499999999999943e+02,1.539099999999999966e+02,6.901999999999999602e+01,6.900000000000000000e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.539399999999999977e+02,1.539099999999999966e+02,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539199999999999875e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.539499999999999602e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.539449999999999932e+02,1.539449999999999932e+02,1.548499999999999943e+02,1.538899999999999864e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.539550000000000125e+02,1.539550000000000125e+02,2.895499999999999829e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539600000000000080e+02,1.539749999999999943e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.539749999999999943e+02,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01
1.548499999999999943e+02,1.539300000000000068e+02,1.548499999999999943e+02,1.539099999999999966e+02,1.539449999999999932e+02,1.539449999999999932e+02,1.548499999999999943e+02,1.538899999999999864e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.539550000000000125e+02,1.539550000000000125e+02,2.895499999999999829e+01,2.896000000000000085e+01,2.894999999999999929e+01,1.548499999999999943e+02,1.539600000000000080e+02,1.539749999999999943e+02,1.548499999999999943e+02,1.536500000000000057e+02,1.539749999999999943e+02,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894999999999999929e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894999999999999929e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.896000000000000085e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894500000000000028e+01,2.894999999999999929e+01,2.892999999999999972e+01,2.894999999999999929e+01,2.892999999999999972e+01,2.894999999999999929e+01,2.892999999999999972e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,2.894500000000000028e+01,2.894500000000000028e+01,1.539749999999999943e+02,1.539749999999999943e+02,2.894999999999999929e+01,2.894000000000000128e+01,1.548499999999999943e+02,1.539499999999999602e+02,1.548499999999999943e+02,1.536500000000000057e+02,2.894999999999999929e+01,2.894000000000000128e+01,2.894999999999999929e+01,2.894000000000000128e+01,6.901999999999999602e+01,6.901000000000001933e+01,2.894999999999999929e+01,2.894000000000000128e+01,6.901999999999999602e+01,6.901000000000001933e+01,1.539699999999999989e+02,1.536500000000000057e+02,1.548499999999999943e+02,1.536500000000000057e+02,2.894999999999999929e+01
